sentence,label
والله اختي نشطة  سعيد شكرك  مسكين  وقال هادك سيدة كحترمها  ولا بغتني عونها معندوش مشكيل  وشكرا لك  قلت الحق,positive
"طريقه باش كتاخدي الصور يثير الريبه بحال فخ .المزوجات ومكيتصوروش هكدا.""",positive
انت مغربية وبنت بلادنا ومن واجبنا ندافعو عليك ولازم على اي انسان مغربي حر عندو مو وختو وبنات تيخاف عليهم يوقف معاك ضد هاد الحزب الفاسد المفسد في السماء والأرض.. تريكة اللاعدالة واللاتنمية مكبوتين حتى النخاع.,negative
شكون ماداهاش فالكليب ؤ جلس غير إقرا التعاليق 😂,positive
عندك معاه ولد أش كتقولي..,positive
ماشي بنت هذي راه غرائزها (جيناتها) راجل لكن الجسد ديالها امرأة خاصها تاكل الهرمونات و تعمل رياضة ! أما عن المخدرات لا منفعة لهم فقط تظهر الضعف!  تقبل نفسك كما أنت و عش حياتك كما أنت هذه هي مدرسة الحياة.,positive
أحسن حاجة درتيها💕🥀,positive
الله يعطيك العز ...........أما الذل راكي فيه,negative
سيري احبيبتي باينة فيك كذابة,negative
واش تي لاباس مكتحشميش ملي كتقولي راجلي ونتيا غارقا في الفساد من راسك  حتى رجليك  نتي كتقراي غير الميساجات ديالو مقريتيش الميساجات ديالك. هاد الشوهة ليفيها نتي بسباب لمصايب لي درتي. خلاصة القول بجوج خاصكم تعاقبو نتيا بتهمة الفساد أوهوا بتهمة الخيانة الزوجية. وهاد الوقت ليحصلوه غارق في الفساد إيقول مزوجين زواج الفاتحة ههههه,negative
لي جا من عند بيمو يبان هنا😂😂😂😂,positive
الله ياخذ الحق فيهم كاملين ماشي غا فلي نشر الفيديو حتى هي غلطت والعقاب لابد منو باش الانسان يتكمش وربي يهدينا ويهدي هاذ الناس لي كينشرو الفيديو الله يخرجنا من دار العيب بلا عيب,negative
الله يعطيك شي موصيبة ونتهناو منك ولا كورونا ضربك تفووووووووووووووووووووو,negative
قال رسول الله صلى الله عليه وسلم الابتسامة في وجه أخيك صدقة فما بمساعدة أخيك ساعديني بإشتراك حفظكم الله ورعاكم مرحبا بيك اختي الكريمة الله يحفظك خويا عملي ابوني فلقنات,positive
ارحمو من في الارض يرحمكم من في السماء,positive
الله اعطيك عذاب تفو علي مراء نتي وريتي خرزتك علم,negative
"ارحل يا اخي عن هذيك المنطقة وغادي ربي يسهل عليك خويا""",positive
الله يعطيك الدل تمت وراجلك وكوزينتك تفو وجه تلطواليط,negative
قرا على راسك الفاتحه أ سي الصحافي ههه... الله يلطف بينا و صافي,positive
حيدو ليه رايت المغرب و لحوه فديك صحرا ورجعو ..,negative
الله يعطيك الصحة زيدي لعبي رجالهم لزليج و نسائهم للخليج,positive
بالصح راه كدير كلشي.,positive
بغيناه يوصل المليون ادراري ويتزوج بأحسن صاطة❤❤❤,positive
الكافرات ملي شافوا المسلمات تعراوا.....هوما يديروا بناقص من العرا.....يا سبحان الله.....بنادم كينسى اصل الاصول ديالو,negative
عليها ربي عطانا كارونا هاكا نخافو او نتوبو.........,positive
اولي  اش  هادشي   صافي  غدي  تقوم  القيامة   قوم  لوط  بان  على وجه  الأرض,negative
هانتوما خوتاتي شفتو البنات فكرو مزيان راه ميمكتش راجل يقولك رسلي تصوراك بدون ملابس,positive
سلام عليكم رمضان كريم ❤️الله يرزقكم كل ماكتمنى فخاطركم فهذه العوشره مباركه حلمي نواصل 10kلي فرحني به ابوني الله يسهل عليه ويرزقو كل ماكيتمنى فخاطرو,positive
الدعارة لم تنتشر في الدار البيضاء اكثر من انتشار مستواك المتخلف يا صاحب السؤال وكل من اجابك عن سؤالك المتخلف(فالفتنة ناءمة وتريد ايقاضها),negative
تفو يوتيوب ماديرش داك السفريط لي كاي تقيا المهم قبلو على هاذو 😷💩🔫🔪💣🐶🐁🐷🐵✴🔇🔇🔇🔇🔇🔇🔇🔇🔇,negative
هدا ماشي شطيح هدشي عرتي على الاص الله يعطيك الدل,negative
أكبر سبب يساهم في انتشار الدعارة هوما هاد بحال هاد شوفتيخي وماجورها...,negative
ای مرأة متبغی الخیانة. ولکن هذشی خطار  خطار,negative
قوليله يجبليك جوهره من مكه والعودالحاج الجن وليدك ممشاش مع باباه الحج كون غير داك معاه,positive
مادام العاهرة متل ماتقولو تابعة الفلوس اوك علاش الراجل كيشجع هدشي و كيمشي عندهم و كيعطيهم داكشي اللي بغاو لو انت رجل محترم غض البصر روح بيتك عندك مرتك اهتم بعيلتك اتشوف باللي المرأة بدات تقلب على رزقهاا بطريقة حلال,negative
اش من مستوى هدا....؟.ديما عايش في العفن وهكذا ستبقى.,negative
اليوم نوصلو نزاار المليوون 💪🏼💪🏼💪🏼💪🏼,positive
البنات للي عندها مرض سكر دخل قناتي وقسم ب لله إلى قتله بضله لي عندها سكر طلع,positive
يخ تفو على كمارة انا إمرأة و متنديرش تا لكحل هو راجل مزوق بحال المونيكة,negative
تفو غير الي عندها شي محلبات. طلقهم بحال شي كلبة والدة,negative
ولي على مستوى وصلنا ليه منين خرجت هد خيتي حتى هي,negative
"للبوليخاريو راكب سيارة آخر موديل على حساب جدي تبون 
الله لكم يا الشعب الجزائري أموالكم تصرف على انفصاليين",negative
باز ليكم شحال كيزيدو فيه كلكم ملائكة.....أش بغيتو فيهم خليهم فحالهم وديوها فحرايركم هما الأولين,negative
واش انا لي سمك ولا هوا زيزون اش هاد لق..ي,negative
اه بصح الفديو قديم,positive
وجه قاسح,negative
التعاليق هنا ولاو بحال شي سوق كل واحد وفين تيطلب,negative
شغلها هداك اتعري كاع راسها وتخرج,negative
💥💥💥💥💥  حبيباتي نزلت فقاتي شرح مشروع صنع وبيع خبز يستعمل للشاورما وللطاكوس وللساندويش  الربح ديالو 650درهم لليوم اي 19ألف و500درهم للشهر  وممكن اكثر حسب جهدك قناتي متنوعة فيها طبخ مغربي وخليجي ووصفات تجميل ومشاريع صغيرة مربحة  انضمو ليها باش يوصليكم كل جديد تنحطو 💥💥💥💥💥,positive
